,timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec),shake,derived1,derived2,derived8
7301,1396960569317,-4.7102,3.8561,-2.9998,-0.9997,0.691,-2.0871,1.1066,1.1066,4.2544,1.0,11.5661,3.3198,15.0972368208
7302,1396960569415,-1.0006,0.0018,-1.0109,-0.9477,0.661,-2.116,1.3118,1.3118,0.0738,1.0,2.0133,3.9354,7.00369775931
7303,1396960569515,0.0947,0.1761,0.2199,-0.9707,0.7691,-2.0939,0.328,0.328,-0.5378,1.0,0.4907,0.984,4.84112157852
7304,1396960569614,-0.3169,0.0091,-0.1372,-0.9073,0.8857,-2.1608,0.4955,0.4955,-2.0689,1.0,0.4632,1.4865,6.48359565539
7313,1396960570508,-0.2173,0.8071,-0.3737,1.4251,0.7768,1.2416,4.0998,4.0998,-6.7653,1.0,1.3981,12.2994,13.2689594684
7314,1396960570607,2.3028,4.0115,1.5248,-0.5088,1.0742,-2.88,-7.5352,-7.5352,16.8023,1.0,7.8391,22.6056,29.2299488058
7315,1396960570706,-0.0725,0.0161,-1.3884,-0.5862,0.9582,-2.555,1.04,1.04,1.2441,1.0,1.477,3.12,7.41617650141
7316,1396960570806,0.039,0.1349,0.2683,-0.6131,1.0496,-2.5023,0.0893,0.0893,-0.5911,1.0,0.4422,0.2679,5.07226691208
7329,1396960572097,1.8396,1.9395,0.5904,1.4486,0.228,0.6285,0.4838,0.4838,3.7813,1.0,4.3695,1.4514,8.88538444728
7330,1396960572196,-3.7561,6.2423,-2.9848,-0.535,1.0415,-2.9889,-5.9529,-5.9529,20.9195,1.0,12.9832,17.8587,34.9883020127
7331,1396960572296,-0.6672,-0.0208,-0.5402,-0.7531,0.8468,-2.5392,1.2073,1.2073,2.3208,1.0,1.2282,3.6219,7.87901320017
7332,1396960572394,0.0402,0.1317,0.3824,-0.8667,0.8636,-2.3048,0.6482,0.6482,0.6049,1.0,0.5543,1.9446,5.53982182545
7349,1396960574083,4.0369,0.4661,0.0516,1.0549,1.2305,1.2429,-0.1101,-0.1101,10.0266,1.0,4.5546,0.3303,17.6201553416
7350,1396960574182,-3.7448,-0.3462,-2.6146,-0.2489,1.1729,3.0344,2.8963,2.8963,-9.7298,1.0,6.7056,8.6889,19.5933442374
7351,1396960574282,0.8136,0.9127,-0.3156,1.2195,1.0056,1.1473,3.7305,3.7305,-1.7291,1.0,2.0419,11.1915,10.1870134899
7352,1396960574381,-3.2125,2.8521,-0.5206,-0.6794,1.0484,-2.6309,-1.6035,-1.6035,1.9272,1.0,6.5852,4.8105,11.6620063102
7353,1396960574480,-0.1952,-0.0723,-0.3148,-0.7324,1.1527,-2.6356,0.9513,0.9513,0.386,1.0,0.5823,2.8539,6.29771931433
7354,1396960574580,0.2421,0.0935,0.0422,-0.7071,1.1384,-2.6209,-0.6526,-0.6526,0.6604,1.0,0.3778,1.9578,5.86419386342
7364,1396960575574,1.299,1.2849,0.1142,1.3675,0.4031,0.6449,1.9886,1.9886,2.7453,1.0,2.6981,5.9658,8.17629169369
7365,1396960575672,-1.5184,4.7325,-0.3538,-0.5915,1.2766,3.0662,-4.9419,-4.9419,17.4261,1.0,6.6047,14.8257,28.6923455158
7366,1396960575771,0.0079,-0.0519,-0.0687,-0.815,1.0316,-2.7966,0.4274,0.4274,2.7826,1.0,0.1285,1.2822,7.5771530627
7367,1396960575870,-0.0686,0.0047,0.244,-0.9823,1.0175,-2.5293,0.1009,0.1009,-0.119,1.0,0.3173,0.3027,4.9684061875
7377,1396960576864,3.6622,1.769,-0.5564,1.2592,0.6615,0.853,2.5186,2.5186,5.1208,1.0,5.9876,7.5558,13.1163851432
7378,1396960576963,-7.1546,0.651,-4.7057,-0.942,0.6255,-2.5501,-0.5377,-0.5377,9.4122,1.0,12.5113,1.6131,22.148582486
7379,1396960577062,-1.0988,-0.1177,0.4948,-1.0949,0.6542,-2.3665,2.5088,2.5088,-0.4837,1.0,1.7113,7.5264,8.90720099159
7380,1396960577162,0.2174,0.1702,0.1459,-1.0169,0.7825,-2.4009,-0.1132,-0.1132,-0.818,1.0,0.5335,0.3396,5.34609623139
7381,1396960577261,0.1609,0.0019,0.0189,-0.9686,0.8117,-2.4404,-0.1495,-0.1495,0.1607,1.0,0.1817,0.4485,4.64828279128
7402,1396960579347,0.9992,1.7665,1.2298,-0.5388,0.9191,-1.1418,5.1163,5.1163,-10.8596,1.0,3.9955,15.3489,18.0220323185
7403,1396960579446,2.0396,1.6687,1.7638,1.5466,1.3998,2.6436,-0.5378,-0.5378,0.0224,1.0,5.4721,1.6134,9.52193756529
7404,1396960579545,-0.193,-0.2564,-0.1347,1.0057,1.3893,-3.1343,-0.4069,-0.4069,-0.4018,1.0,0.5841,1.2207,6.5791825132
7405,1396960579645,0.1244,0.1134,-0.0635,1.1015,1.342,3.0206,0.1801,0.1801,-0.2799,1.0,0.3013,0.5403,6.02244772071
7420,1396960581134,-2.4478,1.984,-1.5862,-0.7316,0.8395,-1.0094,5.9386,5.9386,-15.3453,1.0,6.018,17.8158,23.6013106138
7421,1396960581233,2.791,1.7459,1.6483,1.4573,1.139,2.7138,-2.321,-2.321,-0.4204,1.0,6.1852,6.963,12.3009783865
7422,1396960581333,-0.4,-0.3398,-0.1316,1.3258,1.2676,2.8165,0.388,0.388,0.7796,1.0,0.8714,1.164,6.90433756564
7423,1396960581432,0.1204,0.0885,-0.0074,1.4303,1.2086,2.7016,0.1672,0.1672,-0.5215,1.0,0.2163,0.5016,6.06271282789
7435,1396960582624,-0.9572,0.1417,-0.0733,-1.4434,0.1415,-0.2862,-0.1691,-0.1691,-1.0878,1.0,1.1722,0.5073,3.95528050899
7436,1396960582723,-2.8528,2.7427,-0.974,-0.8429,1.1154,-0.7151,5.185,5.185,-16.7733,1.0,6.5695,15.555,25.0549469549
7437,1396960582823,1.2264,1.5873,0.9214,1.5888,0.9141,2.8866,-0.9605,-0.9605,-4.3715,1.0,3.7351,2.8815,12.1745643968
7438,1396960582922,0.4368,0.3372,-0.2223,1.5014,0.7848,2.9536,1.236,1.236,0.166,1.0,0.9963,3.708,7.59054043287
7439,1396960583021,-0.1477,0.0214,-0.0473,1.5007,0.7357,2.9271,-0.3265,-0.3265,-1.1494,1.0,0.2164,0.9795,6.55873709864
7476,1396960586696,-2.4652,2.5734,-0.0386,0.2181,0.9852,2.9296,-6.1062,-6.1062,12.8554,1.0,5.0772,18.3186,23.1832904244
7477,1396960586796,-0.6313,0.2982,-1.414,0.7526,0.7091,2.1619,4.0679,4.0679,-4.8322,1.0,2.3435,12.2037,12.7136182906
7478,1396960586894,2.4255,2.198,1.2321,0.0842,0.97,-3.0156,-4.3596,-4.3596,4.6986,1.0,5.8556,13.0788,15.318987804
7479,1396960586993,0.5048,-0.5569,-0.9912,0.3262,0.9429,2.9312,2.7197,2.7197,-0.1858,1.0,2.0529,8.1591,9.29498237364
7480,1396960587093,0.126,0.2952,0.4551,0.4558,1.0096,2.8261,-0.4276,-0.4276,0.5479,1.0,0.8763,1.2828,5.66441113895
7481,1396960587192,-0.2352,-0.0103,-0.1285,0.5659,1.0568,2.8411,0.9368,0.9368,0.0051,1.0,0.374,2.8104,6.05685652795
7488,1396960587887,0.6694,1.5763,0.5704,1.1617,0.5065,1.4082,0.5284,0.5284,3.6424,1.0,2.8161,1.5852,8.59970583033
7489,1396960587987,1.1998,0.1103,-3.7925,0.1696,0.9591,-3.0856,-5.9539,-5.9539,1.055,1.0,5.1026,17.8617,16.6795113706
7490,1396960588086,-0.2227,1.2345,1.2747,0.9249,0.6359,1.994,5.5493,5.5493,-5.3056,1.0,2.7319,16.6479,14.8162791611
7491,1396960588185,3.8861,0.2366,-2.1088,0.1968,0.9306,3.1291,-4.4471,-4.4471,8.3315,1.0,6.2315,13.3413,19.1229695122
7492,1396960588284,0.5886,0.3458,0.2804,0.3334,0.9492,3.0169,2.3828,2.3828,0.7486,1.0,1.2148,7.1484,8.48944292199
7493,1396960588384,0.1925,0.0369,-0.0693,0.4159,1.0467,2.9758,-0.1711,-0.1711,0.8617,1.0,0.2987,0.5133,5.54132426862
7494,1396960588484,-0.2431,-0.018,-0.1914,0.3604,1.0924,3.0943,0.5627,0.5627,0.1753,1.0,0.4525,1.6881,5.67188578422
7519,1396960590966,-0.06,1.1134,0.5557,-1.1341,0.1096,-0.5099,2.0329,2.0329,19.4723,1.0,1.7291,6.0987,22.6828075753
7520,1396960591065,0.4708,2.3026,0.0603,-0.018,-1.0329,1.3379,2.9439,2.9439,14.2492,1.0,2.8337,8.8317,19.5847701625
7521,1396960591164,0.6603,-0.8196,-0.6923,-1.064,-0.7147,0.5061,0.7596,0.7596,-5.8118,1.0,2.1722,2.2788,9.45481528062
7522,1396960591264,-2.1599,0.2312,2.6462,-1.2448,-0.2182,0.7301,-1.2483,-1.2483,-5.1143,1.0,5.0373,3.7449,11.0271071349
7534,1396960592457,0.9338,-0.4929,-0.3159,0.5333,-0.6251,2.0957,4.0269,4.0269,19.7228,1.0,1.7426,12.0807,24.8847794194
7535,1396960592558,0.86,-0.1094,-0.4207,0.6524,0.6453,-2.7092,-4.1502,-4.1502,16.1473,1.0,1.3901,12.4506,22.1514250613
7536,1396960592654,-1.4033,0.8283,0.2669,1.069,0.4482,-2.2866,1.2624,1.2624,-7.6484,1.0,2.4985,3.7872,13.3090329788
7537,1396960592754,-0.057,0.5213,0.3548,1.1731,0.3526,-2.2338,-1.8941,-1.8941,3.2956,1.0,0.9331,5.6823,8.63956118835
7538,1396960592853,0.0108,-0.0146,-0.0342,1.1895,0.062,-2.082,-2.4219,-2.4219,-1.9282,1.0,0.0596,7.2657,7.30276384585
7539,1396960592952,0.2998,-0.0996,-0.213,0.9873,-0.2048,-2.0605,-0.4253,-0.4253,-1.4522,1.0,0.6124,1.2759,5.20543932036
7540,1396960593052,0.0464,0.0857,-0.453,0.8313,-0.214,-2.2716,3.8703,3.8703,-0.1203,1.0,0.5851,11.6109,9.25501689536
7541,1396960593151,0.0289,0.067,-0.4204,1.0459,0.0656,-2.5139,5.9901,5.9901,0.4613,1.0,0.5163,17.9703,12.5359166398
7542,1396960593250,-0.3673,0.6264,-0.1383,1.21,0.3878,-2.9238,2.4326,2.4326,0.54,1.0,1.132,7.2978,8.74313672002
7543,1396960593350,-0.1205,-0.0201,0.2183,1.1424,0.401,-2.8946,0.5244,0.5244,0.368,1.0,0.3589,1.5732,5.51605602138
7544,1396960593449,0.0249,0.2457,0.0889,1.0944,0.4825,-2.978,0.6404,0.6404,0.5212,1.0,0.3595,1.9212,5.86229993716
7545,1396960593548,-0.0158,-0.1411,-0.1587,1.103,0.4742,-3.0071,0.1936,0.1936,-1.1576,1.0,0.3156,0.5808,5.98678016525
7546,1396960593647,0.1274,0.0207,0.1549,1.14,0.2025,-2.9638,-3.129,-3.129,-3.297,1.0,0.303,9.387,10.0262134984
7547,1396960593747,0.2056,-0.026,0.186,0.867,-0.1047,-2.7416,-1.9061,-1.9061,0.7398,1.0,0.4176,5.7183,6.78707258967
7548,1396960593846,-0.0401,0.3781,-0.4169,0.8391,0.107,-2.5714,3.0038,3.0038,4.5832,1.0,0.8351,9.0114,10.3308537437
7549,1396960593945,-0.1002,-0.0615,0.2769,0.679,0.2232,-2.373,-0.6263,-0.6263,2.2732,1.0,0.4386,1.8789,6.01568550899
7550,1396960594044,-0.1741,0.1568,0.1645,0.4332,0.448,-2.0883,1.2848,1.2848,3.5053,1.0,0.4954,3.8544,7.20401565799
7551,1396960594144,-0.3178,0.1035,0.2601,0.1856,0.6429,-1.8945,1.7316,1.7316,1.4749,1.0,0.6814,5.1948,6.00521769655
7552,1396960594243,-0.2344,0.0388,0.2974,0.1826,0.8456,-1.7929,0.7174,0.7174,0.6949,1.0,0.5706,2.1522,4.43147159645
7553,1396960594342,-0.0263,0.0742,0.0185,0.0389,1.0262,-1.7553,0.9053,0.9053,0.341,1.0,0.119,2.7159,4.22618924472
7554,1396960594442,-0.2234,-0.0451,0.0048,0.0732,1.0284,-1.8806,-0.0913,-0.0913,-1.2008,1.0,0.2733,0.2739,4.41787930466
7555,1396960594541,-0.3551,-0.0239,-0.1037,0.3269,1.069,-2.386,0.5155,0.5155,-3.4603,1.0,0.4827,1.5465,7.68886634677
7556,1396960594641,-0.1103,0.0787,-0.2661,0.9107,0.9484,-2.9026,1.2804,1.2804,-2.7997,1.0,0.4551,3.8412,8.39455357574
7557,1396960594741,-0.6378,-0.3553,-0.042,1.3008,0.6795,3.0641,1.0,1.0,-4.6134,1.0,1.0351,3.0,10.6009877385
7558,1396960594842,-0.1235,0.1525,0.1924,1.374,0.2019,2.9191,-0.7127,-0.7127,-4.22,1.0,0.4684,2.1381,9.10851636794
7559,1396960594939,0.2453,0.4124,0.4611,1.2877,0.0599,3.022,-2.3176,-2.3176,0.6729,1.0,1.1188,6.9528,8.38101947205
7560,1396960595038,1.2081,1.6206,0.4559,0.8586,0.3494,-2.6963,-4.3757,-4.3757,13.6354,1.0,3.2846,13.1271,20.9503216823
7561,1396960595139,0.0003,1.7871,0.5413,-0.4621,0.1548,-0.5256,-4.9246,-4.9246,23.503,1.0,2.3287,14.7738,27.522926426
7562,1396960595236,-0.4417,2.6849,-0.5162,-0.2346,-0.4802,1.1521,4.0909,4.0909,11.2155,1.0,3.6428,12.2727,17.2561824278
7563,1396960595336,0.7456,0.1237,0.7448,-0.9195,-0.2958,1.2218,0.2666,0.2666,-2.11,1.0,1.6141,0.7998,5.64162743696
7564,1396960595435,0.5468,0.2054,0.2047,-1.0795,-0.2077,1.2469,3.2984,3.2984,-5.4969,1.0,0.9569,9.8952,10.3623904402
7585,1396960597521,0.6168,0.7622,1.0636,1.3922,0.0871,2.8048,-4.4765,-4.4765,1.4053,1.0,2.4426,13.4295,12.2155209703
7586,1396960597621,0.5432,1.2506,0.3018,0.8919,0.2877,-2.856,-3.3866,-3.3866,9.3963,1.0,2.0956,10.1598,15.9785734144
7587,1396960597719,-0.1433,1.6993,0.7234,-0.3394,0.367,-0.9588,-4.0606,-4.0606,20.0704,1.0,2.566,12.1818,24.393393893
7588,1396960597819,-0.4055,2.784,-0.5152,-0.6248,-0.554,0.7697,4.0532,4.0532,14.0126,1.0,3.7047,12.1596,19.9483373469
7589,1396960597918,0.4395,0.3698,0.3193,-1.1373,-0.5955,1.0336,-3.4619,-3.4619,-7.5636,1.0,1.1286,10.3857,12.4334225841
7590,1396960598017,1.0276,0.0532,0.3089,-1.2596,-0.1525,0.6306,-0.2063,-0.2063,-1.7903,1.0,1.3897,0.6189,4.93095883256
7591,1396960598116,-0.0182,0.2314,0.2406,-1.0319,0.0531,0.7451,3.5669,3.5669,-2.6736,1.0,0.4902,10.7007,7.87350177455
7592,1396960598216,-0.502,-0.2168,0.2644,-0.6279,0.3992,0.8935,0.9092,0.9092,-1.3303,1.0,0.9832,2.7276,4.37811429818
7602,1396960599209,0.4438,0.0814,-0.3243,0.6902,0.3993,-2.7238,-1.5991,-1.5991,15.4335,1.0,0.8495,4.7973,19.9672636119
7603,1396960599308,0.0234,1.2813,2.3577,0.9089,0.3889,-2.1462,0.5502,0.5502,-7.4839,1.0,3.6624,1.6506,13.6517136289
7604,1396960599408,-0.0586,0.5255,0.7131,1.1666,0.2074,-2.3514,0.7753,0.7753,1.9227,1.0,1.2972,2.3259,6.82650602479
7605,1396960599508,0.1338,0.2126,0.0077,1.0366,0.4882,-2.1385,-0.5612,-0.5612,-0.1438,1.0,0.3541,1.6836,4.72119628317
7606,1396960599606,-0.102,0.0514,-0.0935,0.9566,0.5549,-2.0716,-0.4587,-0.4587,1.3146,1.0,0.2469,1.3761,5.1966498192
7607,1396960599706,-0.4549,-0.052,0.2499,1.0255,0.3748,-1.9317,-3.4439,-3.4439,-2.9599,1.0,0.7568,10.3317,9.55291021349
7608,1396960599805,0.184,0.0538,-0.132,1.0208,-0.0929,-1.7784,-3.0511,-3.0511,-2.0064,1.0,0.3698,9.1533,7.88343190696
7609,1396960599906,0.4311,0.2818,-0.4379,0.7853,-0.2435,-1.899,1.333,1.333,-1.8575,1.0,1.1508,3.999,6.2503517912
7610,1396960600008,-0.0784,0.3706,-0.3659,0.7902,-0.0579,-1.8083,2.4849,2.4849,3.8342,1.0,0.8149,7.4547,8.38407673075
7611,1396960600103,-0.5412,0.0259,0.4866,0.97,0.5352,-1.9589,3.1668,3.1668,1.7255,1.0,1.0537,9.5004,8.99178674465
7612,1396960600202,-0.165,0.0133,0.1864,0.92,0.6408,-2.0678,1.4364,1.4364,1.03,1.0,0.3647,4.3092,6.15547692841
7613,1396960600301,0.0199,0.0061,-0.2258,0.8739,0.7697,-2.1169,1.5058,1.5058,0.6904,1.0,0.2518,4.5174,6.2258995918
7614,1396960600401,0.0703,0.2401,-0.5196,0.9642,1.1695,-2.4448,6.789,6.789,2.974,1.0,0.83,20.367,15.2063475757
7615,1396960600500,-1.1989,-0.108,0.1066,2.4827,1.3129,2.3168,1.8699,1.8699,-0.7261,1.0,1.4135,5.6097,10.0631771189
7616,1396960600600,-0.241,1.062,0.5943,1.6254,0.831,3.0362,-4.5211,-4.5211,-7.6064,1.0,1.8973,13.5633,16.6699119662
7617,1396960600699,0.3217,1.1195,-0.3507,1.2307,0.0727,-2.661,-5.8572,-5.8572,-4.5267,1.0,1.7919,17.5716,14.620377644
7618,1396960600798,1.3742,1.9951,-0.5031,0.6569,0.3827,-2.1097,0.8113,0.8113,12.783,1.0,3.8724,2.4339,18.4579469089
7619,1396960600897,-0.4153,2.2157,-0.0695,-0.6738,0.3299,-0.1676,1.4265,1.4265,19.194,1.0,2.7005,4.2795,22.7263824676
7620,1396960600996,0.2427,1.347,0.3122,-0.7472,-0.4291,1.2099,5.0145,5.0145,11.2511,1.0,1.9019,15.0435,17.0895816456
7621,1396960601096,0.5481,-0.1055,0.1796,-0.843,-0.4491,1.4094,-1.386,-1.386,-2.438,1.0,0.8332,4.158,6.4160767142
7622,1396960601195,0.1428,0.3759,-0.49,-1.0189,-0.1264,1.4851,5.5229,5.5229,-3.045,1.0,1.0087,16.5687,11.6474014735
7623,1396960601294,-0.6545,0.037,0.3655,-0.9601,0.2971,1.6147,1.0779,1.0779,-3.0275,1.0,1.057,3.2337,7.01206827152
7642,1396960603181,1.379,0.6119,-0.1989,0.8306,0.4078,-2.5322,-3.4396,-3.4396,17.7783,1.0,2.1898,10.3188,23.724073879
7643,1396960603281,-0.9053,0.145,0.8536,0.7126,0.4585,-1.441,-4.1468,-4.1468,-6.5774,1.0,1.9039,12.4404,12.6769434101
7644,1396960603381,0.4151,0.2004,-0.1593,0.9011,0.2467,-1.6057,1.6473,1.6473,0.7599,1.0,0.7748,4.9419,5.69163042699
7657,1396960604671,1.4716,2.4679,-0.2951,0.8946,0.2851,-2.8072,-0.1004,-0.1004,14.7709,1.0,4.2346,0.3012,21.6469458468
7658,1396960604771,-0.9366,1.9538,-0.7483,-0.6989,0.1456,-0.2147,-0.8376,-0.8376,26.5305,1.0,3.6387,2.5128,29.9084020006
7659,1396960604870,-0.7073,3.1818,0.1846,-0.4116,-0.6357,1.5394,3.2745,3.2745,4.2181,1.0,4.0737,9.8235,12.1153400178
7660,1396960604969,0.7521,-0.0267,0.3115,-0.9866,-0.3831,0.9541,-2.502,-2.502,0.0157,1.0,1.0903,7.506,6.6766905955
7661,1396960605068,0.0496,-0.0196,-0.2627,-0.9888,-0.6449,1.0092,1.187,1.187,2.0438,1.0,0.3319,3.561,5.55577586843
7662,1396960605167,-0.0071,0.101,0.0384,-0.773,-0.7607,1.1778,-1.9792,-1.9792,1.4432,1.0,0.1465,5.9376,5.96895966671
7704,1396960609340,0.117,-0.5363,0.3737,-0.8348,0.5419,0.4785,-2.4311,-2.4311,1.6795,1.0,1.027,7.2933,6.34563099142
7705,1396960609438,1.3638,-0.4528,0.109,-0.4543,-0.8744,0.832,-11.9624,-11.9624,22.6878,1.0,1.9256,35.8872,31.9026138605
7706,1396960609538,2.2209,0.929,1.0766,1.3602,-0.0494,2.983,-3.4367,-3.4367,17.275,1.0,4.2265,10.3101,24.9754198452
7707,1396960609638,-0.2085,0.31,-0.0372,0.3086,1.0414,-1.9615,-3.8632,-3.8632,8.1018,1.0,0.5557,11.5896,13.4587266867
7708,1396960609736,-0.2579,-0.5676,-0.3823,0.7877,0.6694,-1.6996,-0.8833,-0.8833,-3.4086,1.0,1.2078,2.6499,7.51831256306
7709,1396960609835,0.0806,0.09,-0.0044,0.6493,0.416,-1.8079,-0.3065,-0.3065,-2.3636,1.0,0.175,0.9195,5.39711223357
8394,1396960686706,0.9638,3.4022,0.4307,-0.4881,0.0326,3.0896,8.3736,8.3736,12.2137,1.0,4.7967,25.1208,24.1845352053
8395,1396960686807,0.7794,0.2296,-0.2465,-1.0194,0.8134,2.7137,3.6301,3.6301,-4.6641,1.0,1.2555,10.8903,12.331654482
8396,1396960686906,-1.6928,0.4082,0.1622,-0.7833,1.0592,2.7453,-0.7885,-0.7885,-4.0046,1.0,2.2632,2.3655,10.4936153314
8397,1396960687002,-0.2311,0.4527,-0.4991,-0.4707,1.0687,2.6295,-1.4314,-1.4314,1.3145,1.0,1.1829,4.2942,7.29490523944
8403,1396960687597,0.7367,-0.2907,0.4523,0.1316,-0.0401,-1.4327,-1.6039,-1.6039,16.6989,1.0,1.4797,4.8117,19.3686831273
8404,1396960687697,-0.5142,-0.2897,0.6012,0.415,0.0662,-0.0047,-3.5048,-3.5048,5.075,1.0,1.4051,10.5144,8.42223950074
8405,1396960687797,-0.444,-0.1852,0.1682,0.6329,-0.241,-0.5418,-1.1456,-1.1456,-4.568,1.0,0.7974,3.4368,6.77212857393
8432,1396960690478,-0.1409,1.0528,0.7747,-0.1188,-0.1285,-0.2429,1.8695,1.8695,16.7343,1.0,1.9684,5.6085,18.7467535424
8433,1396960690578,-0.5522,3.4979,0.1484,0.1482,-0.0725,1.912,2.2741,2.2741,20.0771,1.0,4.1985,6.8223,26.0100787665
8434,1396960690677,0.4002,2.5529,0.3827,-0.5571,0.3841,3.0313,3.0709,3.0709,-7.6387,1.0,3.3358,9.2127,15.3717187014
8435,1396960690776,0.168,0.7175,-0.0189,-1.0983,1.0428,3.0574,6.7592,6.7592,-2.8026,1.0,0.9044,20.2776,15.8969802355
8436,1396960690876,-0.1261,0.5057,-0.4563,-0.9707,1.1181,2.9875,-5.2108,-5.2108,1.3717,1.0,1.0881,15.6324,13.2647683704
8444,1396960691670,0.4062,-0.0795,0.3927,-0.1272,-0.0785,-1.2862,0.4235,0.4235,18.221,1.0,0.8784,1.2705,20.2932946036
8445,1396960691769,-0.6525,0.5055,0.236,0.4546,-0.1695,-0.041,-0.4067,-0.4067,-5.3399,1.0,1.394,1.2201,6.89436280529
8446,1396960691869,0.4389,-0.403,-0.0252,0.3623,-0.0385,-0.335,4.3171,4.3171,2.2013,1.0,0.8671,12.9513,7.82221198397
8457,1396960692961,0.7377,1.6516,-0.0789,-0.2493,0.1883,-1.3068,1.8597,1.8597,14.286,1.0,2.4682,5.5791,18.0810543967
8458,1396960693060,0.2731,2.733,0.4507,-0.2792,-0.4477,0.7442,3.9849,3.9849,25.96,1.0,3.4568,11.9547,30.8190906027
8459,1396960693160,-0.2338,3.5833,0.3843,0.2769,-0.0543,2.7933,1.5492,1.5492,2.1887,1.0,4.2014,4.6476,9.83276962729
8460,1396960693259,0.4206,0.2546,0.1188,0.1659,-0.35,2.2504,-0.9834,-0.9834,-1.7703,1.0,0.794,2.9502,5.52335229339
8461,1396960693358,-0.6397,0.3469,0.1711,0.1594,-0.3635,2.2716,0.4654,0.4654,-0.5909,1.0,1.1577,1.3962,4.42655948019
9128,1397197401716,0.615,3.0696,-0.7886,-0.1462,0.3038,-2.2602,-3.4101,-3.4101,1.7733,1.0,4.4732,10.2303,11.0769017689
9129,1397197401816,-0.5034,0.5401,0.4294,-0.0785,0.8769,-2.8799,-0.4025,-0.4025,-2.9767,1.0,1.4729,1.2075,7.72004615838
9130,1397197401915,-3.3799,2.3371,-2.2929,-0.1826,0.4325,-2.2432,5.0769,5.0769,-1.2307,1.0,8.0099,15.2307,14.8484859152
9131,1397197402014,0.2547,0.149,0.6412,0.0351,0.548,-2.357,-0.9172,-0.9172,-1.1512,1.0,1.0449,2.7516,5.38023356303
9132,1397197402113,-0.1791,-0.0259,-0.1996,-0.0131,0.5112,-2.3035,-0.0385,-0.0385,0.253,1.0,0.4046,0.1155,3.35601358225
9145,1397197403405,-2.8409,-0.0429,-2.3767,-0.2824,0.5698,-2.2848,7.2308,7.2308,-5.2391,1.0,5.2605,21.6924,18.3310911065
9146,1397197403505,0.8221,2.3185,0.9538,0.7155,1.1056,2.2332,-0.512,-0.512,-8.7656,1.0,4.0944,1.536,15.4881306197
9147,1397197403603,1.0084,3.8552,-0.8773,0.1117,0.7701,3.115,-3.675,-3.675,18.724,1.0,5.7409,11.025,27.5090477106
9148,1397197403703,-0.4215,0.0772,0.5088,0.0054,0.8845,-2.8178,6.5583,6.5583,-6.4281,1.0,1.0075,19.6749,15.6575449397
9149,1397197403802,0.9087,3.7249,-0.4005,-0.1067,0.6088,-2.5624,-10.1401,-10.1401,15.7796,1.0,5.0341,30.4203,28.4551649389
9150,1397197403900,-0.5085,-0.5127,-0.0173,-0.13,0.4297,-2.2002,-0.2482,-0.2482,0.272,1.0,1.0385,0.7446,3.92627210434
9151,1397197404000,-0.2532,0.0074,0.1279,-0.1035,0.4415,-2.1932,-0.7639,-0.7639,0.2791,1.0,0.3885,2.2917,4.13775463627
9257,1397197414529,1.0826,1.2748,0.9193,1.3025,1.0142,1.3037,-5.442,-5.442,9.5887,1.0,3.2767,16.326,17.8241474547
9258,1397197414629,0.4028,0.5027,0.1511,1.4163,0.7564,1.0287,3.3251,3.3251,-4.8106,1.0,1.0566,9.9753,10.5901972033
9259,1397197414728,-2.8001,1.0351,-0.8776,0.7065,1.0081,1.9816,-4.016,-4.016,2.9798,1.0,4.7128,12.048,13.2215325934
9260,1397197414828,0.3817,0.094,0.4332,0.8392,1.0204,1.8532,-1.3673,-1.3673,1.6562,1.0,0.9089,4.1019,6.84375332164
9261,1397197414926,0.0072,0.0429,-0.2386,0.5318,0.9665,2.224,-1.1242,-1.1242,1.1172,1.0,0.2887,3.3726,5.90797137663
9269,1397197415720,-1.107,0.2766,-2.0754,-0.6712,-0.0449,-2.2188,3.5231,3.5231,2.1113,1.0,3.459,10.5693,10.7145733572
9270,1397197415820,-0.0594,0.054,-0.1912,-0.1648,0.1102,-1.8972,-0.9966,-0.9966,3.6803,1.0,0.3046,2.9898,6.32051168779
9271,1397197415920,-0.0538,0.0081,0.1281,-0.2121,0.1221,-1.6425,-0.2166,-0.2166,1.003,1.0,0.19,0.6498,3.1646075515
9290,1397197417806,2.2056,1.1047,0.3797,1.4108,0.8753,1.0821,-4.6807,-4.6807,8.0193,1.0,3.69,14.0421,16.2624547085
9291,1397197417906,-3.9691,0.1315,-2.8944,0.6327,1.0497,2.3039,3.9697,3.9697,-4.9935,1.0,6.995,11.9091,16.4138821624
9292,1397197418005,2.482,0.8827,1.6679,1.32,0.9388,1.3411,-2.9536,-2.9536,3.1998,1.0,5.0326,8.8608,11.9795819837
9293,1397197418104,-1.4927,-0.1644,-1.4833,0.429,1.0638,2.5335,1.3959,1.3959,0.1503,1.0,3.1404,4.1877,8.11688632097
9294,1397197418206,0.0538,0.1756,-0.3701,0.4995,1.0752,2.4786,1.0909,1.0909,-0.4064,1.0,0.5995,3.2727,6.0618586066
9295,1397197418303,0.0008,0.1092,-0.0961,0.4041,1.0799,2.5996,-0.3819,-0.3819,-0.0176,1.0,0.2061,1.1457,4.76944130799
